time,block,supply,fees,new_supply,new_fees,no_users,no_miners,no_transactions,no_auto_transactions,curr_transacted,curr_auto_transacted,new_users,new_miners,new_transactions,new_auto_transactions,new_curr_transacted,new_curr_auto_transacted,no_users_sunk,no_miners_sunk,curr_sunk,new_users_sunk,new_miners_sunk,new_curr_sunk,miner_wealth,user_wealth,ns_alltime_user_wealth,ns_alltime_miner_wealth,alltime_miner_wealth,alltime_user_wealth,ns_miner_wealth,ns_user_wealth,ns_pureuser_wealth,pureuser_wealth,transformed_user_to_miner,lost_track
2015-09-26,376296,14657364.802312383,35215.76983373003,3675.0,25.13691305999958,3001433,61663,78893139.0,5956453.0,955658560.8677511,2574786.113871761,-236,30,109899.0,5825.0,418895.35298507655,3.35268071578786e-13,1155528,36881,3341818.3110819785,1806,0,1419.5728903599083,2159719.6494227368,11271381.789903434,9641544.079404803,447779.96922556846,2161610.8300231686,11269490.609303001,445888.78862513707,9643435.2600052338,9643435.2600052282,11271381.78990343,1512379,3156303.6361357216
2015-09-27,376445,14661089.802312383,35237.501358420035,3725.0,21.731524689999702,3005899,61622,79003038.0,5962278.0,956077456.2207361,2574786.113871761,4466,-41,101145.0,6562.0,309524.2106176742,-8.929072140622329e-14,1157678,36881,3343677.9852951984,2150,0,1859.6742132198997,2161417.6046743467,11268796.710133161,9637046.5332443006,449530.79415810859,2163361.6549557089,11266852.659851799,447586.74387674709,9638990.5835256614,9638990.5835256539,11268796.71013315,1512822,3156303.6361357216
2015-09-28,376588,14664664.802312383,35263.816939070064,3575.0,26.315580649999454,3008799,61626,79104183.0,5968840.0,956386980.4313538,2574786.113871761,2900,4,131816.0,6688.0,600915.3666915237,-6.002006901162057e-13,1159732,36881,3346431.4750712686,2054,0,2753.4897760702297,2157067.7422526269,11266365.796877971,9631820.8219773602,445222.28130214819,2159053.1420997479,11264380.397030851,443236.88145502674,9633806.2218244821,9633806.2218244821,11266365.796877969,1513312,3156303.6361357216
2015-09-29,376762,14669014.802312383,35291.22609210005,4350.0,27.40915302999959,3012488,61608,79235999.0,5975528.0,956987895.7980453,2574786.113871761,3689,-18,133203.0,7494.0,683391.3541865668,5.865219817325338e-13,1161989,36881,3348101.5433847085,2257,0,1670.0683134398423,2156623.1147089531,11273981.358031863,9637932.9412023854,444611.07628148474,2158441.9370790846,11272162.535661731,442792.25391135318,9639751.7635725159,9639751.763572529,11273981.358031884,1513961,3156303.6361357216
2015-09-30,376910,14672714.802312383,35317.87753858006,3700.0,26.651446479999446,3018626,61587,79369202.0,5983022.0,957671287.1522318,2574786.113871761,6138,-21,131726.0,7422.0,581822.0583555333,1.5876785097466485e-13,1164158,36881,3349644.2358317785,2169,0,1542.6924470700324,2156951.3989246259,11282208.141537514,9644513.8386406582,445042.58390777756,2158873.4447053773,11280286.095756762,443120.538127026,9646435.88442141,9646435.8844214119,11282208.141537528,1514370,3156303.6361357216
2015-10-01,377059,14676439.802312383,35346.966973840084,3724.9999999999995,29.089435259999878,3021689,61608,79500928.0,5990444.0,958253109.2105874,2574786.113871761,3063,21,128616.0,6781.0,690865.1859261491,2.539875692305748e-13,1166243,36881,3353527.2010935387,2085,0,3882.9652617601678,2157139.6828152556,11303611.975588059,9661985.6135167871,445279.99072472745,2159110.8515223274,11301640.806880988,443308.82201765588,9663956.7822238579,9663956.7822238542,11303611.975588048,1515224,3156303.6361357216
2015-10-02,377197,14679889.802312383,35372.859136090105,3450.0,25.892162249999455,3022957,61623,79629544.0,5997225.0,958943974.3965136,2574786.113871761,1268,15,132537.0,6841.0,629808.3045853487,-2.084081069459782e-13,1168069,36881,3354213.2805856685,1826,0,686.07949212985113,2155211.0314114955,11280863.220956339,9638476.5601236653,443425.59524768725,2157256.4560452872,11278817.796322547,441380.17061389575,9640521.9847574569,9640521.9847574588,11280863.22095634,1515714,3156303.6361357216
2015-10-03,377342,14683514.802312383,35394.4136825601,3625.0,21.554546469999618,3024811,61627,79762081.0,6004066.0,959573782.7010989,2574786.113871761,1854,4,113705.0,5152.0,359216.86985830206,-4.2874275415610277e-13,1169676,36881,3358075.6120108082,1607,0,3862.3314251396805,2155757.4809708362,11277087.073900755,9630847.8737488762,443962.28833946749,2157793.1491370676,11275051.405734524,441926.62017323595,9632883.5419151075,9632883.5419151112,11277087.073900742,1516084,3156303.6361357216
2015-10-04,377495,14687339.802312383,35413.798921050126,3825.0,19.38523848999972,3035218,61622,79875786.0,6009218.0,959932999.5709572,2574786.113871761,10407,-5,97698.0,5646.0,384736.95489953615,2.826969204619545e-13,1171970,36881,3358612.1523407483,2294,0,536.54032994015142,2156999.6405813857,11289221.806104263,9642437.3198894002,445213.23652361752,2159044.0973212179,11287177.349364432,443168.77978378604,9644481.7766292319,9644481.7766292281,11289221.806104261,1516373,3156303.6361357216
2015-10-05,377648,14691164.802312383,35437.23498938014,3825.0,23.43606832999957,3039403,61625,79973484.0,6014864.0,960317736.5258567,2574786.113871761,4185,3,119254.0,6703.0,632748.6474969152,-3.066532881878354e-13,1174637,36881,3361039.6603892483,2667,0,2427.5080484999344,2155496.9050443154,11305754.860365838,9656463.7850618511,443789.64175854716,2157620.5025561475,11303631.262854006,441666.04424671561,9658587.3825736828,9658587.3825736959,11305754.860365834,1516746,3156303.6361357216
2015-10-06,377790,14694714.802312383,35463.26206442015,3550.0,26.027075039999378,3039362,61609,80092738.0,6021567.0,960950485.1733537,2574786.113871761,-41,-16,139034.0,6547.0,606898.7198439211,7.186564167162458e-13,1177212,36881,3363220.2615606487,2575,0,2180.601171400398,2156661.8045352553,11289638.273687283,9638393.8355677631,444727.37791722704,2158558.2387148268,11287741.83950771,442830.94373765541,9640290.2697473336,9640290.269747328,11289638.273687275,1516973,3156303.6361357216
2015-10-07,377923,14698039.802312383,35488.05976528018,3325.0,24.797700859999438,3043443,61631,80231772.0,6028114.0,961557383.8931975,2574786.113871761,4081,22,126854.0,6893.0,707909.3862901477,5.833575759088419e-13,1179465,36883,3364504.0929850983,2253,2,1283.8314244495705,2157253.0712292353,11310869.574129496,9658369.8572064023,445290.12380809692,2159121.2469219971,11309001.398436734,443421.94811533543,9660238.0328991637,9660238.0328991655,11310869.574129514,1517449,3156303.6361357216
2015-10-08,378063,14701539.802312383,35514.712254070226,3500.0,26.652488789999435,3047129,61662,80358626.0,6035007.0,962265293.2794877,2574786.113871761,3686,31,132786.0,6427.0,801846.6828318189,-4.849660301265563e-13,1181724,36883,3366160.2083163285,2259,0,1656.1153312302195,2158295.0968340058,11313266.328573786,9658674.114678273,446768.58995850728,2160599.7130724075,11310961.712335384,444463.97372010571,9660978.7309166752,9660978.7309166808,11313266.328573793,1517912,3156303.6361357216
2015-10-09,378189,14704689.802312383,35538.2294278102,3150.0,23.517173739999517,3054284,61646,80491412.0,6041434.0,963067139.9623195,2574786.113871761,7155,-16,109875.0,6643.0,539046.0270720327,-1.374743450672421e-12,1183375,36883,3367285.0058972286,1651,0,1124.7975809001364,2159314.2487494056,11316324.019407781,9660885.0214811284,447509.75811566686,2161340.8812295669,11314297.38692762,445483.1256355053,9662911.6539612897,9662911.6539613008,11316324.019407788,1518098,3156303.6361357216
2015-10-10,378349,14708689.802312383,35562.79402619022,4000.0,24.56459837999964,3058194,61647,80601287.0,6048077.0,963606185.9893916,2574786.113871761,3910,1,118159.0,7583.0,493929.4364180415,-3.883668513769234e-13,1185482,36883,3368918.7698252783,2107,0,1633.7639280497096,2160337.0859501851,11316158.705467295,9659239.6714430302,448378.93897969677,2162210.0620935964,11314285.729323883,446505.96283628518,9661112.6475864407,9661112.6475864369,11316158.705467295,1518302,3156303.6361357216
2015-10-11,378495,14712339.802312383,35582.17337271019,3650.0,19.37934651999973,3066993,61649,80719446.0,6055660.0,964100115.4258096,2574786.113871761,8799,2,99211.0,5660.0,384430.5443418467,-8.445856149597985e-15,1187767,36883,3370057.121810778,2285,0,1138.3519854997285,2161677.1073076851,11320666.185531404,9662581.3282352686,449746.45959190663,2163577.5827058065,11318765.710133282,447845.98419378512,9664481.80363339,9664481.8036333919,11320666.185531404,1518513,3156303.6361357216
2015-10-12,378637,14715889.802312383,35607.53118862015,3550.0,25.357815909999424,3066923,61666,80818657.0,6061320.0,964484545.9701514,2574786.113871761,-70,17,126926.0,6372.0,664343.1597114475,1.1810183348182025e-13,1189722,36883,3373873.3051186181,1955,0,3816.1833078400232,2153202.9925865149,11327219.410423782,9665181.3650373742,441409.38889326627,2155240.5120071662,11325181.891003132,439371.86947261466,9667218.8844580259,9667218.8844580315,11327219.410423767,1519378,3156303.6361357216
2015-10-13,378774,14719314.802312383,35632.718170600165,3425.0,25.186981979999462,3071721,61672,80945583.0,6067692.0,965148889.1298629,2574786.113871761,4798,6,128780.0,7035.0,835791.3591291746,-2.256355855406855e-13,1192255,36883,3378268.5500519983,2533,0,4395.2449333802797,2154597.1481235949,11327639.435298365,9661340.2349110562,442669.48779775639,2156500.6109116562,11325735.972510304,440766.0250096948,9663243.6976991165,9663243.6976991091,11327639.435298355,1519870,3156303.6361357216
2015-10-14,378926,14723114.802312383,35659.722410190145,3800.0,27.00423958999948,3072648,61649,81074363.0,6074727.0,965984680.4889921,2574786.113871761,927,-23,133423.0,7680.0,773931.6832169752,8.82350089328088e-13,1194133,36883,3379687.608361748,1878,0,1419.0583097497001,2153403.4518683152,11340504.042448465,9672818.1955391429,441443.40541259875,2155274.5285264985,11338632.965790283,439572.32875441527,9674689.2721973266,9674689.2721973211,11340504.042448472,1520153,3156303.6361357216
2015-10-15,379092,14727264.802312383,35688.24794675014,4150.0,28.52553655999942,3077782,61647,81207786.0,6082407.0,966758612.172209,2574786.113871761,5134,-2,146480.0,7714.0,839454.7723912569,-1.1431353414823508e-12,1196760,36883,3381491.3581512482,2627,0,1803.7497895001434,2154820.4801681042,11346270.731114894,9676876.7116208002,442764.89368050633,2156596.0167944063,11344495.194488592,440989.35705420474,9678652.2482471,9678652.2482471019,11346270.731114866,1520438,3156303.6361357216
2015-10-16,379236,14730864.802312383,35716.46895556011,3600.0,28.221008809999393,3079848,61632,81354266.0,6090121.0,967598066.9446002,2574786.113871761,2066,-15,133472.0,8789.0,760520.0824860911,5.640541510411036e-12,1198735,36883,3383433.5391867282,1975,0,1942.1810354799964,2155406.9634033241,11353464.823720537,9681946.2693298142,443533.7741727361,2157364.8972866358,11351506.889837224,441575.84028942452,9683904.2032131255,9683904.2032131217,11353464.823720532,1520593,3156303.6361357216
2015-10-17,379372,14734264.802312383,35743.9879697601,3400.0,27.519014199999454,3083496,61620,81487738.0,6098910.0,968358587.0270863,2574786.113871761,3648,-12,129752.0,7452.0,592017.7401267235,-9.580860691065548e-13,1200986,36883,3384811.5963221281,2251,0,1378.0571353998967,2155573.119739044,11350342.119143328,9677569.8022407386,443575.719491556,2157406.8426054562,11348508.396276915,441741.99662514438,9679403.5251071509,9679403.5251071472,11350342.119143343,1520798,3156303.6361357216
2015-10-18,379517,14737889.802312383,35766.116058470085,3625.0,22.128088709999627,3088918,61645,81617490.0,6106362.0,968950604.767213,2574786.113871761,5422,25,109679.0,7530.0,498482.2152757333,2.7146233030626615e-13,1203363,36883,3386131.6710809879,2377,0,1320.0747588598169,2156834.3173110941,11369987.074150298,9696117.4317340106,444614.20340013545,2158445.3265140359,11368376.064947357,443003.19419719378,9697728.440936951,9697728.4409369621,11369987.074150307,1521207,3156303.6361357216
2015-10-19,379682,14742014.802312383,35794.71623549009,4125.0,28.600177019999418,3091696,61726,81727169.0,6113892.0,969449086.9824888,2574786.113871761,2778,81,138798.0,6548.0,772338.2389123979,-4.197682816847823e-13,1205502,36884,3387956.4820470177,2139,1,1824.8109660297632,2152062.8142095339,11396137.36698937,9720277.9446498323,440007.70183580741,2153838.8372582272,11394361.343940677,438231.67878711375,9722053.9676985256,9722053.9676985405,11396137.366989387,1521989,3156303.6361357216
2015-10-20,379810,14745214.802312383,35826.46923805005,3200.0,31.753002559999363,3098868,61724,81865967.0,6120440.0,970221425.2214011,2574786.113871761,7172,-2,138068.0,7894.0,716894.4685421414,-1.7470855339008938e-12,1209050,36884,3390885.1276184279,3548,0,2928.6455714101903,2152277.7247552238,11397146.29900142,9718154.3633924723,440426.52037751558,2154257.6557999356,11395166.367956709,438446.58933280397,9720134.2944371831,9720134.2944371905,11397146.299001414,1522339,3156303.6361357216
2015-10-21,379954,14748814.802312383,35854.52042812004,3600.0,28.051190069999418,3103057,61728,82004035.0,6128334.0,970938319.6899432,2574786.113871761,4189,4,139873.0,9095.0,624489.8182587748,9.340265817996563e-13,1211898,36884,3394005.1639793478,2848,0,3120.0363609199412,2154915.6799407932,11397435.883699235,9715520.1172939092,442868.37449001503,2156699.509912435,11395652.053727593,441084.54451837344,9717303.9472655505,9717303.9472655468,11397435.883699257,1523068,3156303.6361357216
2015-10-22,380102,14752514.802312383,35884.329042540005,3699.9999999999995,29.808614419999746,3108536,61720,82143908.0,6137429.0,971562809.508202,2574786.113871761,5479,-8,140856.0,8241.0,721370.2160938338,-1.080386784572398e-13,1214194,36884,3395595.055304368,2296,0,1589.8913250202313,2155098.9622544735,11385765.600855131,9702085.4776240438,443226.17713633511,2157057.3125587553,11383807.250550849,441267.82683205348,9704043.8279283252,9704043.8279283214,11385765.600855133,1523463,3156303.6361357216
2015-10-23,380251,14756239.802312383,35912.746138699986,3725.0,28.41709615999952,3115576,61731,82284764.0,6145670.0,972284179.7242957,2574786.113871761,7040,11,132947.0,8957.0,646680.6452164352,-5.105837437112263e-13,1216195,36885,3397708.2224278478,2001,1,2113.1671234797686,2155933.1825751727,11396036.041522969,9710228.7411834486,444074.47736474656,2157905.6138334465,11394063.610264696,442102.04610647296,9712201.1724417228,9712201.172441721,11396036.041522957,1524042,3156303.6361357216
2015-10-24,380396,14759864.802312383,35939.788833679995,3625.0,27.04269497999945,3117369,61723,82417711.0,6154627.0,972930860.3695122,2574786.113871761,1793,-8,132876.0,8059.0,574117.2250686013,-8.559318626926598e-14,1218331,36885,3398954.7866991279,2136,0,1246.5642712800764,2150631.1074724724,11392465.326410972,9705766.9371906333,438417.03020797449,2152248.1666766745,11390848.267206769,436799.97100377275,9707383.9963948354,9707383.9963948373,11392465.326410957,1524408,3156303.6361357216
2015-10-25,380551,14763739.802312383,35964.746640500016,3875.0,24.957806819999544,3118581,61702,82550587.0,6162686.0,973504977.5945808,2574786.113871761,1212,-21,124427.0,7631.0,592988.5386541879,-6.982641783439538e-13,1220677,36885,3401006.6715089376,2346,0,2051.8848098097369,2149070.4801710923,11392586.288359649,9703862.0735309497,436830.39936118427,2150661.5358298845,11390995.232700856,435239.34370239265,9705453.1291897409,9705453.1291897483,11392586.288359648,1524680,3156303.6361357216
2015-10-26,380715,14767839.802312383,35991.22032992999,4100.0,26.473689429999748,3125189,61720,82675014.0,6170317.0,974097966.133235,2574786.113871761,6608,18,107556.0,7207.0,716099.0821740468,3.0274700389860965e-13,1223222,36885,3413534.7691417378,2545,0,12528.097632800229,2149765.2562399227,11408529.736881748,9707227.4722773507,437575.17714148469,2151406.3136101845,11406888.679511486,435934.11977122305,9708868.5296476111,9708868.5296476204,11408529.73688174,1525054,3156303.6361357216
2015-10-27,380862,14771514.802312383,36020.18575000996,3675.0,28.96542007999933,3136115,61715,82782570.0,6177524.0,974814065.215409,2574786.113871761,10926,-5,145302.0,8342.0,770766.1067643089,1.1918279990374395e-12,1225958,36885,3415328.1911855377,2736,0,1793.4220437998883,2149484.9711545128,11400685.372537579,9697502.4953025319,437382.14180993475,2151213.2782786349,11398957.065413456,435653.834685813,9699230.802426653,9699230.802426653,11400685.372537587,1525644,3156303.6361357216
2015-10-28,381001,14774989.802312383,36050.46603600995,3475.0,30.280285999999233,3141551,61688,82927872.0,6185866.0,975584831.3221734,2574786.113871761,5436,-27,152835.0,7771.0,822844.4942198703,3.101833382295827e-14,1228637,36885,3417077.5599746578,2679,0,1749.3687891201116,2149473.0111751929,11401201.09058176,9696278.754046727,437360.31734269467,2151191.4538113945,11399482.647945559,435641.87470649299,9697997.1966829281,9697997.1966829151,11401201.090581747,1525783,3156303.6361357216
2015-10-29,381152,14778764.802312383,36084.661020979926,3775.0,34.19498496999926,3145502,61700,83080707.0,6193637.0,976407675.8163933,2574786.113871761,3951,12,153040.0,8780.0,1087270.3125805107,2.0219528142588613e-13,1231377,36885,3419514.0197085678,2740,0,2436.4597339099273,2143112.7519664527,11412755.9692507,9705493.7001168691,430903.61936652445,2144734.7558352244,11411133.965381928,429281.61549775291,9707115.7039856408,9707115.7039856445,11412755.969250698,1526471,3156303.6361357216
2015-10-30,381323,14783039.802312383,36116.477912749935,4275.0,31.81689176999932,3153228,61643,83233747.0,6202417.0,977494946.1289737,2574786.113871761,7726,-57,155697.0,9938.0,1067759.025278423,3.1887429522092997e-13,1234228,36885,3436114.9725356279,2851,0,16600.952827060129,2143813.7220518128,11415499.840951126,9691724.2171573341,431517.0934007949,2145348.2298694951,11413965.333133444,429982.58558311319,9693258.724975016,9693258.7249750197,11415499.840951128,1526758,3156303.6361357216
2015-10-31,381470,14786714.802312383,36144.76609392996,3675.0,28.288181179999413,3158724,61668,83389444.0,6212355.0,978562705.1542522,2574786.113871761,5496,25,146194.0,8133.0,750104.7270838785,9.549271570426059e-16,1236518,36885,3447254.0846067178,2290,0,11139.112071089912,2146246.5611469029,11420986.225727182,9686023.5612737127,433997.92231347482,2147829.0587821747,11419403.728091909,432415.42467820318,9687606.0589089841,9687606.0589089803,11420986.225727182,1527291,3156303.6361357216
2015-11-01,381623,14790539.802312383,36172.23412302993,3825.0,27.468029099999466,3154822,61639,83535638.0,6220488.0,979312809.8813361,2574786.113871761,-3902,-29,143920.0,8508.0,692890.8387658609,-4.913515963695379e-13,1239247,36885,3462726.3326741578,2729,0,15472.248067439999,2147325.3859572629,11423805.413333852,9673334.9592877831,435112.34552474489,2148943.4819934447,11422187.317297671,433494.24948856328,9674953.0553239658,9674953.0553239677,11423805.413333848,1527552,3156303.6361357216
2015-11-02,381776,14794364.802312383,36205.737981719925,3825.0,33.5038586899992,3159699,61651,83679558.0,6228996.0,980005700.720102,2574786.113871761,4877,12,163771.0,9569.0,1112855.6112510436,-3.9781897132886766e-13,1242273,36885,3464405.9087823881,3026,0,1679.5761082302779,2145163.7591032134,11411440.955362868,9659298.1609016061,432943.57114330499,2146774.7076120051,11409830.006854076,431332.62263451325,9660909.1094103977,9660909.1094103996,11411440.955362871,1528027,3156303.6361357216
2015-11-03,381931,14798239.802312383,36239.91704955999,3875.0,34.179067839999206,3171231,61650,83843329.0,6238565.0,981118556.331353,2574786.113871761,11532,-1,175751.0,9897.0,1902884.299316476,2.5466723488306447e-13,1246743,36885,3468189.1483860482,4470,0,3783.2396036600694,2143418.9701525671,11484355.853067033,9728579.8197877239,431048.83401015855,2144879.9704788583,11482894.852740742,429587.83368386689,9730040.8201140147,9730040.8201140091,11484355.853067018,1528822,3156303.6361357216
2015-11-04,382086,14802114.802312383,36285.69637352001,3875.0,45.77932395999879,3176982,61573,84019080.0,6248462.0,983021440.6306695,2574786.113871761,5751,-77,193303.0,10816.0,2438239.7058489793,-5.158306846443118e-13,1251521,36885,3483715.4055874781,4778,0,15526.257201429922,2137773.5398538266,11459520.743550874,9688289.215226613,425332.7169970884,2139163.8534657881,11458130.429938912,423942.40338512673,9689679.5288385749,9689679.5288385525,11459520.743550869,1529078,3156303.6361357216
2015-11-05,382232,14805764.802312383,36318.93507093002,3650.0,33.238697409999226,3185660,61576,84212383.0,6259278.0,985459680.3365184,2574786.113871761,8678,3,170973.0,11222.0,1479104.4815587627,4.567645858966134e-13,1256111,36885,3499631.287339448,4590,0,15915.881751969922,2131030.1719537359,11523721.685399996,9736430.4385479912,418733.2581220977,2132564.3945907974,11522187.462762935,417199.03548503597,9737964.6611850522,9737964.661185056,11523721.685399998,1529546,3156303.6361357216
2015-11-06,382377,14809389.802312383,36351.50433376006,3625.0,32.56926282999959,3188012,61601,84383356.0,6270500.0,986938784.8180772,2574786.113871761,2352,25,159075.0,8634.0,1151006.910130155,-3.083383035353026e-13,1259999,36887,3503738.1512153181,3888,2,4106.8638758701272,2126946.181247435,11536767.059675712,9745677.23237486,414341.05396557704,2128172.1967700068,11535541.044153141,413115.03844300535,9746903.2478974331,9746903.2478974406,11536767.059675695,1530203,3156303.6361357216
2015-11-07,382529,14813189.802312383,36377.20757419005,3800.0,25.703240429999447,3190904,61566,84542431.0,6279134.0,988089791.7282073,2574786.113871761,2892,-35,143102.0,8170.0,869126.6490241193,-1.2303627727912585e-13,1263063,36887,3507119.7349054981,3064,0,3381.5836901799776,2127135.4796420899,11523597.450625835,9728791.249639526,414865.21578128176,2128696.3585857116,11522036.571682213,413304.33683766011,9730352.1285831481,9730352.1285831351,11523597.450625842,1530357,3156303.6361357216
2015-11-08,382668,14816664.802312383,36400.53492062006,3475.0,23.327346429999537,3218535,61570,84685533.0,6287304.0,988958918.3772315,2574786.113871761,27631,4,123342.0,8524.0,729394.3626225122,4.736361342687888e-13,1285941,36887,3508966.3974318979,22878,0,1846.6625263998285,2127359.0417922698,11509998.020189147,9713497.3078224771,414936.67795224162,2128767.820756671,11508589.241224747,413527.89898783987,9714906.0867868792,9714906.0867868867,11509998.020189153,1530613,3156303.6361357216
2015-11-09,382817,14820389.802312383,36430.15617865009,3725.0,29.621258029999385,3225075,61543,84808875.0,6295828.0,989688312.739854,2574786.113871761,6540,-27,149695.0,10220.0,1166997.560178868,-2.4462788819769972e-14,1290012,36887,3510415.8792651282,4071,0,1449.4818332302384,2128280.9989053197,11495844.406534735,9697811.7290103734,415941.16537300171,2129772.3081774316,11494353.097262623,414449.85610089003,9699303.0382824838,9699303.0382824801,11495844.406534752,1530962,3156303.6361357216
2015-11-10,382963,14824039.802312383,36459.305612750104,3650.0,29.149434099999308,3230679,61570,84958570.0,6306048.0,990855310.3000329,2574786.113871761,5604,27,151687.0,9628.0,1180210.776709369,4.188002560102434e-13,1293733,36887,3522836.6626356179,3721,0,12420.78337048972,2129088.1957736695,11516551.432645094,9705401.1043978836,417445.27965028334,2131276.4224547134,11514363.205964051,415257.05296923988,9707589.331078928,9707589.3310789242,11516551.432645096,1531576,3156303.6361357216
2015-11-11,383131,14828239.802312383,36487.40081408008,4200.0,28.095201329999423,3236459,61575,85110257.0,6315676.0,992035521.0767422,2574786.113871761,5780,5,150054.0,9548.0,1182973.772553586,-1.9065225184575164e-13,1296902,36887,3527700.313005778,3169,0,4863.6503701601177,2127457.2708527241,11528217.107987395,9713167.0174452923,414850.51002538571,2128681.6528298156,11526992.726010304,413626.12804829411,9714391.3994223848,9714391.3994223848,11528217.107987385,1532229,3156303.6361357216
2015-11-12,383292,14832264.802312383,36513.25628652009,4025.0,25.855472439999446,3242145,61567,85260311.0,6325224.0,993218494.8492957,2574786.113871761,5686,-8,148523.0,9654.0,1027687.8897026725,-8.759535413029452e-13,1300497,36887,3529253.4250546577,3595,0,1553.1120488797314,2129250.6681661792,11511057.004605342,9694364.5617478807,416733.19900065236,2130564.3418050818,11509743.330966439,415419.52536174917,9695678.2353867851,9695678.2353867739,11511057.004605338,1532850,3156303.6361357216
2015-11-13,383452,14836264.802312383,36538.663532950064,4000.0,25.407246429999446,3247503,61558,85408834.0,6334878.0,994246182.7389984,2574786.113871761,5358,-9,144555.0,9499.0,886099.5993020481,-1.255241677981312e-12,1303401,36887,3531751.8337124279,2904,0,2498.4086577701382,2119297.9052835396,11515475.522898186,9696365.9839360286,406699.17264581099,2120530.3154502413,11514243.112731483,405466.7624791094,9697598.3941027299,9697598.3941027448,11515475.522898167,1533113,3156303.6361357216
2015-11-14,383594,14839814.802312383,36563.250705510065,3550.0,24.587172559999427,3251481,61572,85553389.0,6344377.0,995132282.3383005,2574786.113871761,3978,14,141236.0,9579.0,853838.9397222599,-4.079483328937514e-13,1305920,36888,3533035.5482314876,2519,1,1283.7145190597512,2120140.9010445089,11504234.030914791,9683883.9053768739,407499.12231942074,2121355.3265051804,11503019.605454119,406284.69685874903,9685098.3308375459,9685098.3308375403,11504234.030914782,1533568,3156303.6361357216
2015-11-15,383754,14843814.802312383,36585.902815660076,4000.0,22.65211014999965,3259940,61564,85694625.0,6353956.0,995986121.2780228,2574786.113871761,8459,-8,131907.0,9151.0,702016.3250513528,-2.3852170814907345e-13,1309738,36888,3536274.831056328,3818,0,3239.2828248403966,2120530.1210103589,11488589.313715041,9664781.229774477,408107.08722704212,2121963.2914128019,11487156.143312598,406673.91682459874,9666214.4001769219,9666214.4001769237,11488589.31371503,1533843,3156303.6361357216
2015-11-16,383927,14848139.802312383,36613.98581982004,4325.0,28.083004159999508,3264383,61584,85826532.0,6363107.0,996688137.6030741,2574786.113871761,4443,20,150634.0,9446.0,995581.7416493474,5.683556429583311e-13,1312775,36889,3537825.2400087081,3037,1,1550.4089523800649,2156412.2923467783,11511119.468071993,9685560.3839307539,444189.8950851314,2158046.2517446312,11509485.508674141,442555.93568727816,9687194.3433286082,9687194.3433286082,11511119.468071982,1534535,3156303.6361357216
2015-11-17,384076,14851864.802312383,36640.12099904005,3725.0,26.135179219999443,3269327,61589,85977166.0,6372553.0,997683719.3447235,2574786.113871761,4944,5,147195.0,8156.0,924001.702885762,1.1174648513923198e-12,1315982,36889,3539818.9096751479,3207,0,1993.6696664397605,2167432.1064709784,11536377.596746907,9708765.2380376663,455269.60069017112,2169125.9573496711,11534683.745868213,453575.74981147796,9710459.0889163595,9710459.0889163651,11536377.596746907,1534903,3156303.6361357216
2015-11-18,384229,14855689.802312383,36667.51228582005,3825.0,27.39128677999943,3274799,61580,86124361.0,6380709.0,998607721.0476092,2574786.113871761,5472,-9,155799.0,9591.0,781535.9753762046,-1.1091794715638098e-13,1319390,36889,3541880.682999548,3408,0,2061.7733244001865,2125692.6334123015,11560780.102911133,9731128.1418516338,413508.41268156341,2127364.7693410637,11559107.966982372,411836.27675280179,9732800.277780395,9732800.2777804043,11560780.102911135,1535319,3156303.6361357216
2015-11-19,384365,14859089.802312383,36693.25478152004,3400.0000000000005,25.742495699999264,3278794,61591,86280160.0,6390300.0,999389257.0229855,2574786.113871761,3995,11,145112.0,9074.0,788090.7490733673,-1.8480850505055786e-13,1322461,36890,3544572.2263903781,3071,1,2691.5433908300474,2120169.7867874261,11549618.702561611,9717235.2227601763,408025.62472226768,2121881.9936012379,11547906.495747799,406313.41790845606,9718947.4295739885,9718947.4295739867,11549618.702561604,1535847,3156303.6361357216
2015-11-20,384532,14863264.802312383,36718.95947840002,4175.0,25.70469687999958,3283840,61601,86425272.0,6399374.0,1000177347.7720588,2574786.113871761,5046,10,145521.0,10008.0,746985.2520169788,-1.1329082589009388e-13,1325236,36890,3545689.1137744179,2775,0,1116.8873840398155,2121100.1592248664,11539125.488158459,9705627.4660098683,408953.68815130787,2122810.0570302778,11537415.590353047,407243.79034589621,9707337.3638152797,9707337.3638152778,11539125.488158464,1536421,3156303.6361357216
2015-11-21,384706,14867614.802312383,36742.867525930036,4350.0,23.908047529999607,3284016,61580,86570793.0,6409382.0,1000924333.0240759,2574786.113871761,176,-21,142439.0,8636.0,550168.5406651006,1.4142564504950462e-13,1327785,36890,3546677.798280268,2549,0,988.68450585007668,2122136.4522583527,11531960.441897834,9697671.4789255355,409792.30696662411,2123648.6758455941,11530448.218310591,408280.0833793825,9699183.7025127765,9699183.7025127709,11531960.441897823,1536597,3156303.6361357216
